place,title,time,pay,date
경기 용인시,농협 하나로클럽 용인점,09:00~18:00,"시급9,120",2시간전
서울 전체,(주)농협유통,09:00~18:00,"시급12,020",6시간전
서울 전체,농협유통 양재점,09:00~18:00,"시급8,590",7시간전
서울 서초구,농협유통 양재점,09:00~18:00,"시급8,590",7시간전
서울 강남구,농협유통 양재점,09:00~18:00,"시급8,590",7시간전
서울 관악구,(주)농협유통,09:00~18:00,"시급12,020",8시간전
서울 관악구,(주)농협유통,09:00~18:00,"시급12,020",11/20
서울 서초구,농협유통 양재점,10:00~22:00,"시급8,590",11/20
서울 전체,농협유통 양재점,10:00~22:00,"시급8,590",11/20
서울 노원구,농협 하나로마트 상계점,08:00~17:00,"시급8,590",11/13
