place,title,time,pay,date
서울 성동구,교촌치킨 서울 성수역,18:00~00:00,"시급11,000",1시간전
서울 성동구,교촌치킨 서울 성수역,18:00~00:00,"시급11,000",1시간전
서울 성동구,교촌치킨 서울 성수역,18:00~01:00,"시급11,000",1시간전
서울 성동구,교촌치킨 서울 성수역,18:00~01:00,"시급11,000",1시간전
경기 파주시,교촌치킨 파주 금촌로데오,18:00~24:00,"시급9,000",1시간전
경기 김포시,교촌치킨 김포 고촌,12:00~24:00,"월급3,000,000",1시간전
전북 군산시,교촌치킨 군산 미장수송,18:00~12:00,"시급8,590",1시간전
경기 파주시,교촌치킨 파주 금촌로데오,13:00~01:00,"월급3,300,000",1시간전
경기 파주시,교촌치킨 파주 금촌로데오,18:00~01:00,"시급11,000",1시간전
전남 여수시,교촌치킨 웅천,11:00~18:00,"시급10,000",1시간전
경기 파주시,교촌치킨 파주 금촌로데오,19:00~24:00,"시급11,000",2시간전
부산 강서구,교촌치킨 신호,17:00~24:00,"시급9,000",2시간전
경기 시흥시,교촌치킨 은계,18:00~24:00,"시급10,000",2시간전
서울 마포구,교촌치킨 서울 홍대,14:00~02:00,"월급3,200,000",2시간전
서울 마포구,교촌치킨 서울 홍대,14:00~02:00,"월급3,200,000",2시간전
서울 마포구,교촌치킨 서울 홍대,14:00~02:00,"월급3,200,000",2시간전
경기 안양시,교촌치킨 호계3호,17:00~23:00,"시급11,000",2시간전
경기 의왕시,교촌치킨 호계3호,17:00~24:00,"월급2,000,000",2시간전
경기 안양시,교촌치킨 호계3호,17:00~24:00,"월급2,000,000",2시간전
경기 군포시,교촌치킨 호계3호,17:00~24:00,"월급2,000,000",2시간전
강원 춘천시,교촌치킨 춘천 퇴계2호,18:00~23:00,"시급10,000",2시간전
경기 안양시,교촌치킨 호계3호,17:00~23:00,"시급11,000",2시간전
경기 안양시,교촌치킨 안양 호계1호,17:00~23:00,"시급9,000",2시간전
경기 안양시,교촌치킨 안양 호계1호,17:00~23:00,"시급9,000",2시간전
서울 금천구,교촌치킨 서울서부독산2동점,18:00~23:00,"시급10,500",2시간전
전남 여수시,교촌치킨 웅천,18:00~22:00,"건별2,500",2시간전
경기 용인시,교촌치킨 보정,시간협의,"시급12,000",2시간전
서울 강서구,교촌치킨 서울 등촌,18:00~23:00,"시급9,000",2시간전
경기 수원시,교촌치킨 화서1호,17:00~24:00,"시급10,000",2시간전
경남 진주시,교촌치킨 진주 혁신,03:00~12:00,"월급2,100,000",2시간전
대구 서구,교촌치킨 대구 내당,17:00~24:00,"시급8,700",2시간전
서울 서대문,교촌치킨 서울 연희1호,시간협의,"시급11,000",2시간전
경기 남양주,교촌치킨 남양주 도농1호,18:00~23:00,"시급12,000",2시간전
경기 김포시,교촌치킨 김포 장기1호,17:00~24:00,"시급13,000",2시간전
경기 김포시,교촌치킨 김포 장기1호,17:00~24:00,"시급13,000",2시간전
경남 창원시,교촌치킨 창원 용지호수,18:00~22:00,"시급8,590",2시간전
경남 창원시,교촌치킨 창원 용지호수,17:00~21:00,"시급8,590",2시간전
경남 창원시,교촌치킨 창원 용지호수,19:00~24:00,"시급8,590",2시간전
서울 전체,교촌치킨 반포삼호가든,11:30~24:00,"월급3,100,000",2시간전
경기 시흥시,교촌치킨 경기서부 능곡점,시간협의,"시급11,000",2시간전
서울 전체,교촌치킨 반포삼호가든,11:30~17:00,"시급9,200",2시간전
서울 전체,교촌치킨 서울중부 한남점,18:00~23:00,"시급10,000",2시간전
서울 전체,교촌치킨 서울중부 한남점,17:00~24:30,"시급10,000",2시간전
대구 북구,교촌치킨 대구중부 읍내점,18:00~01:00,"시급8,600",2시간전
대구 북구,교촌치킨 대구중부 읍내점,18:00~01:00,"시급8,600",2시간전
대구 북구,교촌치킨 대구중부 읍내점,18:00~01:00,"시급8,600",2시간전
충북 청주시,교촌치킨 용암2호,17:00~24:00,"시급8,600",2시간전
